"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","cx_int_no" 
"1214633","occ","","","157949","Eumorphoceras milleri","species","299071","","Eumorphoceras milleri","species","299071","Pendleian","","330.9","327.4","11419","53"
"1214634","occ","","","157950","Cravenoceras fayettevillae","species","299054","recombined as","Glaphyrites fayettevillae","species","299054","Pendleian","","330.9","327.4","11419","53"
"1214635","occ","","","157950","Paracravenoceras ozarkense","species","299059","","Paracravenoceras ozarkense","species","299059","Pendleian","","330.9","327.4","11419","53"
"1214636","occ","","","157950","Eumorphoceras milleri","species","299071","","Eumorphoceras milleri","species","299071","Pendleian","","330.9","327.4","11419","53"
"1214637","occ","","","157951","Cravenoceras fayettevillae","species","299054","recombined as","Glaphyrites fayettevillae","species","299054","Pendleian","","330.9","327.4","11419","53"
"1214638","occ","","","157952","Cravenoceras scotti","species","299058","recombined as","Syngastrioceras scotti","species","299058","Pendleian","","330.9","327.4","11419","53"
"1214639","occ","","","157952","Eumorphoceras (Edmooroceras) plummeri","species","299074","","Eumorphoceras (Edmooroceras) plummeri","species","299073","Pendleian","","330.9","327.4","11419","53"
"1214640","occ","","","157953","Cravenoceras scotti","species","299058","recombined as","Syngastrioceras scotti","species","299058","Pendleian","","330.9","327.4","11419","53"
"1214641","occ","","","157953","Paradimorphoceras sp.","genus","13808","","Paradimorphoceras","genus","13808","Pendleian","","330.9","327.4","11419","53"
"1214642","occ","","","157954","Cravenoceras scotti","species","299058","recombined as","Syngastrioceras scotti","species","299058","Pendleian","","330.9","327.4","11419","53"
"1214643","occ","","","157954","Paracravenoceras ozarkense","species","299059","","Paracravenoceras ozarkense","species","299059","Pendleian","","330.9","327.4","11419","53"
"1214644","occ","","","157954","Paradimorphoceras sp.","genus","13808","","Paradimorphoceras","genus","13808","Pendleian","","330.9","327.4","11419","53"
"1214645","occ","","","157955","Glaphyrites oblatus","species","299065","recombined as","Syngastrioceras oblatum","species","299065","Bashkirian","","323.2","315.2","11419","52"
"1214646","occ","","","157955","Gastrioceras (Lissogastrioceras) fittsi","species","299089","","Gastrioceras (Lissogastrioceras) fittsi","species","299088","Bashkirian","","323.2","315.2","11419","52"
"1214648","occ","","","157956","Goniatites granosus","species","157686","","Goniatites granosus","species","157686","Brigantian","","336.3","330.9","11419","54"
"1214649","occ","","","157957","Glaphyrites oblatus","species","299065","recombined as","Syngastrioceras oblatum","species","299065","Bashkirian","","323.2","315.2","11419","52"
"1214650","occ","","","157958","Glaphyrites oblatus","species","299065","recombined as","Syngastrioceras oblatum","species","299065","Bashkirian","","323.2","315.2","11419","52"
"1214651","occ","","","157958","Gordonites cf. filifer","species","299077","","Gordonites filifer","species","299077","Bashkirian","","323.2","315.2","11419","52"
"1214652","occ","","","157958","Gastrioceras (Branneroceras) aff. branneri","species","299084","recombined as","Branneroceras branneri","species","242612","Bashkirian","","323.2","315.2","11419","52"
"1214653","occ","","","157958","Gastrioceras (Lissogastrioceras) fittsi","species","299089","","Gastrioceras (Lissogastrioceras) fittsi","species","299088","Bashkirian","","323.2","315.2","11419","52"
"1214654","occ","","","157959","Glaphyrites morrowensis","species","299064","","Glaphyrites morrowensis","species","299063","Bashkirian","","323.2","315.2","11419","52"
"1214655","occ","","","157959","Homoceratoides cracens","species","299076","","Homoceratoides cracens","species","299076","Bashkirian","","323.2","315.2","11419","52"
"1214656","occ","","","157959","Gastrioceras (Branneroceras) aff. branneri","species","299084","recombined as","Branneroceras branneri","species","242612","Bashkirian","","323.2","315.2","11419","52"
"1214657","occ","","","157959","Gastrioceras (Lissogastrioceras) fittsi","species","299089","","Gastrioceras (Lissogastrioceras) fittsi","species","299088","Bashkirian","","323.2","315.2","11419","52"
"1214658","occ","","","5518","Cravenoceras miseri","species","299057","recombined as","Stenoglaphyrites miseri","species","299057","Serpukhovian","","330.9","323.2","11419","53"
"1214659","occ","","","5518","Anthracoceras paucilobum","species","157667","","Anthracoceras paucilobum","species","157667","Serpukhovian","","330.9","323.2","11419","53"
"1214660","occ","","","43431","Gastrioceras (Lissogastrioceras) adaense","species","299087","","Gastrioceras (Lissogastrioceras) adaense","species","299086","Morrowan","","323.2","318.4","11419","52"
"1214661","occ","","","157960","Cravenoceras miseri","species","299057","recombined as","Stenoglaphyrites miseri","species","299057","Arnsbergian","","327.4","324","11419","53"
"1214662","occ","","","157960","Anthracoceras paucilobum","species","157667","","Anthracoceras paucilobum","species","157667","Arnsbergian","","327.4","324","11419","53"
"1214663","occ","","","157961","Cravenoceras miseri","species","299057","recombined as","Stenoglaphyrites miseri","species","299057","Arnsbergian","","327.4","324","11419","53"
"1214664","occ","","","157961","Anthracoceras paucilobum","species","157667","","Anthracoceras paucilobum","species","157667","Arnsbergian","","327.4","324","11419","53"
"1214665","occ","","","157962","Cravenoceras sp. C informal","genus","13666","obsolete variant of","Cravenoceras","genus","13666","Pendleian","","330.9","327.4","11419","53"
"1214823","occ","","","157973","Gastrioceras (Lissogastrioceras) fittsi","species","299089","","Gastrioceras (Lissogastrioceras) fittsi","species","299088","Bashkirian","","323.2","315.2","11419","52"
"1214824","occ","","","157974","Eumorphoceras bisulcatum","species","242549","","Eumorphoceras bisulcatum","species","242549","Arnsbergian","","327.4","324","11419","53"
"1214828","occ","","","157976","Cravenoceras miseri","species","299057","recombined as","Stenoglaphyrites miseri","species","299057","Arnsbergian","","327.4","324","11419","53"
"1214840","occ","","","157979","Glaphyrites morrowensis","species","299064","","Glaphyrites morrowensis","species","299063","Bashkirian","","323.2","315.2","11419","52"
"1214841","occ","","","157979","Glaphyrites oblatus","species","299065","recombined as","Syngastrioceras oblatum","species","299065","Bashkirian","","323.2","315.2","11419","52"
"1214842","occ","","","157979","Gordonites cf. filifer","species","299077","","Gordonites filifer","species","299077","Bashkirian","","323.2","315.2","11419","52"
"1214843","occ","","","157979","Gastrioceras (Branneroceras) aff. branneri","species","299084","recombined as","Branneroceras branneri","species","242612","Bashkirian","","323.2","315.2","11419","52"
"1214844","occ","","","157979","Gastrioceras (Lissogastrioceras) fittsi","species","299089","","Gastrioceras (Lissogastrioceras) fittsi","species","299088","Bashkirian","","323.2","315.2","11419","52"
"1214847","occ","","","157980","Paracravenoceras ozarkense","species","299059","","Paracravenoceras ozarkense","species","299059","Pendleian","","330.9","327.4","11419","53"
"1214848","occ","","","157980","Fayettevillea planorbis","species","299066","","Fayettevillea planorbis","species","299066","Pendleian","","330.9","327.4","11419","53"
"1214849","occ","","","157980","Eumorphoceras milleri","species","299071","","Eumorphoceras milleri","species","299071","Pendleian","","330.9","327.4","11419","53"
"1214850","occ","","","157980","Eumorphoceras (Edmooroceras) plummeri","species","299074","","Eumorphoceras (Edmooroceras) plummeri","species","299073","Pendleian","","330.9","327.4","11419","53"
"1214853","occ","","","157982","Eumorphoceras milleri","species","299071","","Eumorphoceras milleri","species","299071","Pendleian","","330.9","327.4","11419","53"
"1214854","occ","","","157983","Cravenoceras fayettevillae","species","299054","recombined as","Glaphyrites fayettevillae","species","299054","Pendleian","","330.9","327.4","11419","53"
"1214855","occ","","","157983","Eumorphoceras milleri","species","299071","","Eumorphoceras milleri","species","299071","Pendleian","","330.9","327.4","11419","53"
"1214858","occ","","","157984","Neoglyphioceras subcirculare","species","299053","recombined as","Lusitanites subcircularis","species","278423","Brigantian","","336.3","330.9","11419","54"
"1214859","occ","","","157984","Girtyoceras cf. ornatissimum","species","299069","recombined as","Eumorphoceras ornatissimum","species","299069","Brigantian","","336.3","330.9","11419","54"
"1214863","occ","","","157686","Cravenoceras fayettevillae","species","299054","recombined as","Glaphyrites fayettevillae","species","299054","Pendleian","","330.9","327.4","11419","53"
"1214864","occ","","","157686","Paracravenoceras ozarkense","species","299059","","Paracravenoceras ozarkense","species","299059","Pendleian","","330.9","327.4","11419","53"
"1214865","occ","","","157686","Eumorphoceras milleri","species","299071","","Eumorphoceras milleri","species","299071","Pendleian","","330.9","327.4","11419","53"
"1214869","occ","","","157987","Cravenoceras n. sp. miseri","species","299057","recombined as","Stenoglaphyrites miseri","species","299057","Arnsbergian","","327.4","324","11419","53"
"1214870","occ","","","157987","Anthracoceras paucilobum","species","157667","","Anthracoceras paucilobum","species","157667","Arnsbergian","","327.4","324","11419","53"
"1214882","occ","","","157991","Cravenoceras miseri","species","299057","recombined as","Stenoglaphyrites miseri","species","299057","Arnsbergian","","327.4","324","11419","53"
"1214889","occ","","","157681","Paracravenoceras ozarkense","species","299059","","Paracravenoceras ozarkense","species","299059","Pendleian","","330.9","327.4","11419","53"
"1214890","occ","","","157681","Eumorphoceras milleri","species","299071","","Eumorphoceras milleri","species","299071","Pendleian","","330.9","327.4","11419","53"
"1214891","occ","","","157685","Cravenoceras fayettevillae","species","299054","recombined as","Glaphyrites fayettevillae","species","299054","Pendleian","","330.9","327.4","11419","53"
"1214892","occ","","","157685","Paracravenoceras ozarkense","species","299059","","Paracravenoceras ozarkense","species","299059","Pendleian","","330.9","327.4","11419","53"
"1214893","occ","","","157685","Fayettevillea planorbis","species","299066","","Fayettevillea planorbis","species","299066","Pendleian","","330.9","327.4","11419","53"
"1214894","occ","","","157685","Eumorphoceras milleri","species","299071","","Eumorphoceras milleri","species","299071","Pendleian","","330.9","327.4","11419","53"
"1214895","occ","","","157685","Nomismoceras n. sp. marshallense","species","299079","subjective synonym of","Arcanoceras furnishi","species","316445","Pendleian","","330.9","327.4","11419","53"
"1214896","occ","","","157685","Paradimorphoceras (Glyphiolobus) sp.","subgenus","299102","obsolete variant of","Glyphiolobus","genus","13726","Pendleian","","330.9","327.4","11419","53"
