"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","cx_int_no" 
"1521490","occ","","","212710","Tirolites cassianus","species","175253","","Tirolites cassianus","species","175252","Olenekian","","251.2","247.2","73456","652"
"1521491","occ","","","212710","Tirolites cf. rectangularis","species","423577","subjective synonym of","Tirolites idrianus","species","175250","Olenekian","","251.2","247.2","73456","652"
"1521492","occ","","","212710","Tirolites haueri","species","423578","subjective synonym of","Tirolites cassianus","species","175252","Olenekian","","251.2","247.2","73456","652"
"1521505","occ","","","212711","Dinarites mucianus","species","424543","subjective synonym of","Dinarites dalmatinus","species","191816","Olenekian","","251.2","247.2","73456","652"
"1521506","occ","","","212711","Tirolites sp.","genus","14427","","Tirolites","genus","14427","Olenekian","","251.2","247.2","73456","652"
"1521507","occ","","","212711","Tirolites haueri","species","423578","subjective synonym of","Tirolites cassianus","species","175252","Olenekian","","251.2","247.2","73456","652"
"1521526","occ","","","211897","Dinarites sp.","genus","14097","","Dinarites","genus","14097","Olenekian","","251.2","247.2","73456","652"
"1521527","occ","","","211897","Tirolites carniolicus","species","185496","recombined as","Dinarites carniolicus","species","185496","Olenekian","","251.2","247.2","73456","652"
"1521534","occ","","","212715","Dalmatites morlaccus","species","398713","","Dalmatites morlaccus","species","398713","Olenekian","","251.2","247.2","73456","652"
"1521535","occ","","","212715","Dinarites mucianus","species","424543","subjective synonym of","Dinarites dalmatinus","species","191816","Olenekian","","251.2","247.2","73456","652"
"1521536","occ","","","212715","Dinarites dalmatinus","species","191817","","Dinarites dalmatinus","species","191816","Olenekian","","251.2","247.2","73456","652"
"1521537","occ","","","212715","Tirolites haueri","species","423578","subjective synonym of","Tirolites cassianus","species","175252","Olenekian","","251.2","247.2","73456","652"
"1521573","occ","","","212722","Dinarites mucianus","species","424543","subjective synonym of","Dinarites dalmatinus","species","191816","Olenekian","","251.2","247.2","73456","652"
"1521574","occ","","","212722","Tirolites sp.","genus","14427","","Tirolites","genus","14427","Olenekian","","251.2","247.2","73456","652"
"1521579","occ","","","212724","Tirolites sp.","genus","14427","","Tirolites","genus","14427","Induan","","251.902","251.2","73456","653"
"1521598","occ","","","212726","Dinarites n. sp. diocletiani","species","424550","subjective synonym of","Diaplococeras connectens","species","423531","Olenekian","","251.2","247.2","73456","652"
"1521600","occ","","","211748","Tirolites serratelobatus","species","424561","subjective synonym of","Dinarites carniolicus","species","185496","Olenekian","","251.2","247.2","73456","652"
"1521601","occ","","","211748","Tirolites idrianus","species","175251","","Tirolites idrianus","species","175250","Olenekian","","251.2","247.2","73456","652"
"1521602","occ","","","211748","Tirolites haueri","species","423578","subjective synonym of","Tirolites cassianus","species","175252","Olenekian","","251.2","247.2","73456","652"
"1521603","occ","","","211748","Tirolites turgidus","species","423579","subjective synonym of","Tirolites cassianus","species","175252","Olenekian","","251.2","247.2","73456","652"
"1521604","occ","","","211748","Tirolites darwini","species","423580","subjective synonym of","Tirolites cassianus","species","175252","Olenekian","","251.2","247.2","73456","652"
"1521614","occ","","","211741","Dinarites n. sp. evolutior","species","191674","subjective synonym of","Dinarites dalmatinus","species","191816","Olenekian","","251.2","247.2","73456","652"
"1521615","occ","","","211741","Dinarites n. sp. biangulatus","species","424544","subjective synonym of","Diaplococeras connectens","species","423531","Olenekian","","251.2","247.2","73456","652"
"1521626","occ","","","211741","Dinarites laevis","species","424542","subjective synonym of","Dinarites dalmatinus","species","191816","Olenekian","","251.2","247.2","73456","652"
"1521627","occ","","","211741","Dinarites n. sp. multicostatus","species","424545","subjective synonym of","Dinarites dalmatinus","species","191816","Olenekian","","251.2","247.2","73456","652"
"1521628","occ","","","211741","Dinarites n. sp. tirolitoides","species","424546","subjective synonym of","Dinarites dalmatinus","species","191816","Olenekian","","251.2","247.2","73456","652"
"1521629","occ","","","211741","Dinarites n. sp. angulatus","species","424547","subjective synonym of","Dinarites dalmatinus","species","191816","Olenekian","","251.2","247.2","73456","652"
"1521630","occ","","","211741","Dinarites mohamedanus","species","423528","recombined as","Pseudodinarites mohamedanus","species","423528","Olenekian","","251.2","247.2","73456","652"
"1521631","occ","","","211741","Dinarites connectens","species","423531","recombined as","Diaplococeras connectens","species","423531","Olenekian","","251.2","247.2","73456","652"
"1521632","occ","","","211741","Dinarites n. sp. progressus","species","425032","subjective synonym of","Diaplococeras connectens","species","423531","Olenekian","","251.2","247.2","73456","652"
"1521633","occ","","","211741","n. gen. Stacheites n. sp. prionoides","species","185493","","Stacheites prionoides","species","185493","Olenekian","","251.2","247.2","73456","652"
"1521644","occ","","","211741","Paraceratites n. sp. prior","species","424557","subjective synonym of","Tirolites cassianus","species","175252","Olenekian","","251.2","247.2","73456","652"
"1521645","occ","","","211741","Tirolites (Hololobus) n. sp. monoptychus","species","424560","recombined as","Hololobus monoptychus","species","424560","Olenekian","","251.2","247.2","73456","652"
"1521653","occ","","","211741","Tirolites carniolicus","species","185496","recombined as","Dinarites carniolicus","species","185496","Olenekian","","251.2","247.2","73456","652"
"1521654","occ","","","211741","Tirolites n. sp. serratelobatus","species","424561","subjective synonym of","Dinarites carniolicus","species","185496","Olenekian","","251.2","247.2","73456","652"
"1521655","occ","","","211741","Tirolites idrianus","species","175251","","Tirolites idrianus","species","175250","Olenekian","","251.2","247.2","73456","652"
"1521656","occ","","","211741","Tirolites n. sp. heterophanus","species","424562","subjective synonym of","Dinarites carniolicus","species","185496","Olenekian","","251.2","247.2","73456","652"
"1521657","occ","","","211741","Tirolites mercurii","species","423576","subjective synonym of","Tirolites idrianus","species","175250","Olenekian","","251.2","247.2","73456","652"
"1521658","occ","","","211741","Tirolites n. sp. paucispinatus","species","424563","subjective synonym of","Tirolites idrianus","species","175250","Olenekian","","251.2","247.2","73456","652"
"1521666","occ","","","211741","Tirolites n. sp. distans","species","424564","subjective synonym of","Tirolites idrianus","species","175250","Olenekian","","251.2","247.2","73456","652"
"1521667","occ","","","211741","Tirolites n. sp. robustus","species","424565","subjective synonym of","Tirolites idrianus","species","175250","Olenekian","","251.2","247.2","73456","652"
"1521668","occ","","","211741","Tirolites n. sp. dimidiatus","species","424566","subjective synonym of","Tirolites idrianus","species","175250","Olenekian","","251.2","247.2","73456","652"
"1521669","occ","","","211741","Tirolites n. sp. stachei","species","424567","subjective synonym of","Tirolites idrianus","species","175250","Olenekian","","251.2","247.2","73456","652"
"1521670","occ","","","211741","Tirolites n. sp. hybridus","species","424568","subjective synonym of","Tirolites idrianus","species","175250","Olenekian","","251.2","247.2","73456","652"
"1521671","occ","","","211741","Tirolites n. sp. angustus","species","424569","subjective synonym of","Tirolites idrianus","species","175250","Olenekian","","251.2","247.2","73456","652"
"1521672","occ","","","211741","Tirolites n. sp. subillyricus","species","424570","subjective synonym of","Tirolites idrianus","species","175250","Olenekian","","251.2","247.2","73456","652"
"1521673","occ","","","211741","Tirolites n. sp. repulsus","species","424571","subjective synonym of","Tirolites idrianus","species","175250","Olenekian","","251.2","247.2","73456","652"
"1521674","occ","","","211741","Tirolites n. sp. rotiformis","species","424572","subjective synonym of","Tirolites idrianus","species","175250","Olenekian","","251.2","247.2","73456","652"
"1521675","occ","","","211741","Tirolites n. sp. undulatus","species","424573","subjective synonym of","Tirolites idrianus","species","175250","Olenekian","","251.2","247.2","73456","652"
"1521676","occ","","","211741","Tirolites n. sp. angustilobatus","species","424574","subjective synonym of","Tirolites cassianus","species","175252","Olenekian","","251.2","247.2","73456","652"
"1521681","occ","","","211741","Tirolites cassianus","species","175253","","Tirolites cassianus","species","175252","Olenekian","","251.2","247.2","73456","652"
"1521682","occ","","","211748","Tirolites cassianus","species","175253","","Tirolites cassianus","species","175252","Olenekian","","251.2","247.2","73456","652"
"1521683","occ","","","211741","Tirolites spinosus","species","207580","subjective synonym of","Tirolites cassianus","species","175252","Olenekian","","251.2","247.2","73456","652"
"1521684","occ","","","211741","Tirolites n. sp. multispinatus","species","424575","subjective synonym of","Tirolites cassianus","species","175252","Olenekian","","251.2","247.2","73456","652"
"1521685","occ","","","211741","Tirolites n. sp. percostatus","species","424576","subjective synonym of","Tirolites cassianus","species","175252","Olenekian","","251.2","247.2","73456","652"
"1521686","occ","","","211741","Tirolites darwini","species","423580","subjective synonym of","Tirolites cassianus","species","175252","Olenekian","","251.2","247.2","73456","652"
"1521687","occ","","","211741","Tirolites n. sp. spinosior","species","292025","subjective synonym of","Tirolites cassianus","species","175252","Olenekian","","251.2","247.2","73456","652"
"1521689","occ","","","211741","Tirolites smiriagini","species","423582","subjective synonym of","Tirolites cassianus","species","175252","Olenekian","","251.2","247.2","73456","652"
